account_id,industry,plan_tier,start_date,end_date,mrr_amount,feedback_text,churn_flag,tenure_months,ticket_count,avg_usage,signup_month
A-fa2041,HealthTech,Basic,2024-07-25,,285,switched to competitor,0,21.7,1,9.3,2024-07
A-fa2041,HealthTech,Basic,2024-07-16,,0,switched to competitor,0,22.0,1,7.0,2024-07
A-fa2041,HealthTech,Basic,2024-06-11,,0,switched to competitor,0,23.1,1,10.1,2024-06
A-de58ca,HealthTech,Pro,2024-01-06,,735,,0,28.3,5,11.0,2024-01
A-de58ca,HealthTech,Pro,2023-09-25,2024-01-07,735,,1,3.4,5,10.2,2023-09
A-de58ca,HealthTech,Basic,2023-07-09,,285,,0,34.2,5,14.0,2023-07
A-de58ca,HealthTech,Pro,2024-06-09,,735,,0,23.2,5,8.3,2024-06
A-de58ca,HealthTech,Basic,2024-08-09,,285,,0,21.2,5,10.3,2024-08
A-de58ca,HealthTech,Enterprise,2023-05-07,,0,,0,36.3,5,12.0,2023-05
A-de58ca,HealthTech,Enterprise,2024-09-01,,7164,,0,20.4,5,11.0,2024-09
A-de58ca,HealthTech,Basic,2023-12-24,2024-11-04,893,,1,10.4,5,9.3,2023-12
A-de58ca,HealthTech,Pro,2023-07-17,,0,,0,34.0,5,11.0,2023-07
A-de58ca,HealthTech,Pro,2023-04-20,,735,,0,36.9,5,8.7,2023-04
A-de58ca,HealthTech,Enterprise,2023-10-09,,12338,,0,31.2,5,10.0,2023-10
A-05d3b3,DevTools,Basic,2024-02-04,,532,switched to competitor,0,27.3,6,10.2,2024-02
A-05d3b3,DevTools,Basic,2024-02-04,,532,switched to competitor,0,27.3,6,10.2,2024-02
A-05d3b3,DevTools,Enterprise,2024-10-01,,3781,switched to competitor,0,19.5,6,10.9,2024-10
A-05d3b3,DevTools,Enterprise,2024-10-01,,3781,switched to competitor,0,19.5,6,10.9,2024-10
A-05d3b3,DevTools,Basic,2023-11-26,,209,switched to competitor,0,29.6,6,9.2,2023-11
A-05d3b3,DevTools,Basic,2023-11-26,,209,switched to competitor,0,29.6,6,9.2,2023-11
A-05d3b3,DevTools,Enterprise,2024-01-29,,2587,switched to competitor,0,27.5,6,9.3,2024-01
A-05d3b3,DevTools,Enterprise,2024-01-29,,2587,switched to competitor,0,27.5,6,9.3,2024-01
A-05d3b3,DevTools,Basic,2023-07-12,,171,switched to competitor,0,34.1,6,9.7,2023-07
A-05d3b3,DevTools,Basic,2023-07-12,,171,switched to competitor,0,34.1,6,9.7,2023-07
A-05d3b3,DevTools,Pro,2023-11-27,,0,switched to competitor,0,29.6,6,10.0,2023-11
A-05d3b3,DevTools,Pro,2023-11-27,,0,switched to competitor,0,29.6,6,10.0,2023-11
A-05d3b3,DevTools,Enterprise,2023-08-03,,3184,switched to competitor,0,33.4,6,8.7,2023-08
A-05d3b3,DevTools,Enterprise,2023-08-03,,3184,switched to competitor,0,33.4,6,8.7,2023-08
A-05d3b3,DevTools,Basic,2024-09-10,,171,switched to competitor,0,20.1,6,12.0,2024-09
A-05d3b3,DevTools,Basic,2024-09-10,,171,switched to competitor,0,20.1,6,12.0,2024-09
A-05d3b3,DevTools,Basic,2023-08-14,,0,switched to competitor,0,33.1,6,8.0,2023-08
A-05d3b3,DevTools,Basic,2023-08-14,,0,switched to competitor,0,33.1,6,8.0,2023-08
A-05d3b3,DevTools,Enterprise,2024-09-26,,0,switched to competitor,0,19.6,6,10.0,2024-09
A-05d3b3,DevTools,Enterprise,2024-09-26,,0,switched to competitor,0,19.6,6,10.0,2024-09
A-05d3b3,DevTools,Basic,2024-08-05,2024-08-12,456,switched to competitor,1,0.2,6,10.0,2024-08
A-05d3b3,DevTools,Basic,2024-08-05,2024-08-12,456,switched to competitor,1,0.2,6,10.0,2024-08
A-05d3b3,DevTools,Pro,2023-09-30,,1078,switched to competitor,0,31.5,6,12.5,2023-09
A-05d3b3,DevTools,Pro,2023-09-30,,1078,switched to competitor,0,31.5,6,12.5,2023-09
A-05d3b3,DevTools,Pro,2024-08-24,,441,switched to competitor,0,20.7,6,8.7,2024-08
A-05d3b3,DevTools,Pro,2024-08-24,,441,switched to competitor,0,20.7,6,8.7,2024-08
A-249769,Cybersecurity,Enterprise,2024-09-06,,796,,0,20.3,2,10.6,2024-09
A-249769,Cybersecurity,Enterprise,2024-09-06,,796,too expensive,0,20.3,2,10.6,2024-09
A-249769,Cybersecurity,Enterprise,2024-08-05,,11144,,0,21.3,2,10.0,2024-08
A-249769,Cybersecurity,Enterprise,2024-08-05,,11144,too expensive,0,21.3,2,10.0,2024-08
A-249769,Cybersecurity,Basic,2024-11-17,,171,,0,17.9,2,12.5,2024-11
A-249769,Cybersecurity,Basic,2024-11-17,,171,too expensive,0,17.9,2,12.5,2024-11
A-249769,Cybersecurity,Enterprise,2024-08-11,,1393,,0,21.1,2,9.5,2024-08
A-249769,Cybersecurity,Enterprise,2024-08-11,,1393,too expensive,0,21.1,2,9.5,2024-08
A-249769,Cybersecurity,Basic,2024-08-28,,76,,0,20.6,2,8.2,2024-08
A-249769,Cybersecurity,Basic,2024-08-28,,76,too expensive,0,20.6,2,8.2,2024-08
A-249769,Cybersecurity,Pro,2024-08-24,,0,,0,20.7,2,8.8,2024-08
A-249769,Cybersecurity,Pro,2024-08-24,,0,too expensive,0,20.7,2,8.8,2024-08
A-249769,Cybersecurity,Basic,2024-11-21,,133,,0,17.8,2,11.5,2024-11
A-249769,Cybersecurity,Basic,2024-11-21,,133,too expensive,0,17.8,2,11.5,2024-11
A-249769,Cybersecurity,Pro,2024-10-12,,294,,0,19.1,2,11.3,2024-10
A-249769,Cybersecurity,Pro,2024-10-12,,294,too expensive,0,19.1,2,11.3,2024-10
A-249769,Cybersecurity,Basic,2024-07-18,,95,,0,21.9,2,8.4,2024-07
A-249769,Cybersecurity,Basic,2024-07-18,,95,too expensive,0,21.9,2,8.4,2024-07
A-249769,Cybersecurity,Pro,2024-06-10,,539,,0,23.2,2,8.3,2024-06
A-249769,Cybersecurity,Pro,2024-06-10,,539,too expensive,0,23.2,2,8.3,2024-06
A-249769,Cybersecurity,Basic,2024-06-08,,285,,0,23.2,2,10.9,2024-06
A-249769,Cybersecurity,Basic,2024-06-08,,285,too expensive,0,23.2,2,10.9,2024-06
A-249769,Cybersecurity,Basic,2024-09-24,,399,,0,19.7,2,10.4,2024-09
A-249769,Cybersecurity,Basic,2024-09-24,,399,too expensive,0,19.7,2,10.4,2024-09
A-249769,Cybersecurity,Pro,2024-10-18,,392,,0,18.9,2,7.5,2024-10
A-249769,Cybersecurity,Pro,2024-10-18,,392,too expensive,0,18.9,2,7.5,2024-10
A-e43bf7,Cybersecurity,Enterprise,2023-05-21,,8756,missing features,0,35.8,5,8.8,2023-05
A-e43bf7,Cybersecurity,Pro,2024-06-02,,2156,missing features,0,23.4,5,8.4,2024-06
A-e43bf7,Cybersecurity,Enterprise,2023-07-05,,13930,missing features,0,34.4,5,8.2,2023-07
A-e43bf7,Cybersecurity,Enterprise,2024-07-28,,8756,missing features,0,21.6,5,13.3,2024-07
A-e43bf7,Cybersecurity,Pro,2024-02-26,,2156,missing features,0,26.6,5,8.0,2024-02
A-e43bf7,Cybersecurity,Enterprise,2024-12-29,,8756,missing features,0,16.5,5,6.8,2024-12
A-e43bf7,Cybersecurity,Pro,2024-01-24,,2156,missing features,0,27.7,5,12.7,2024-01
A-eb2fdc,DevTools,Pro,2024-11-02,,1519,missing features,0,18.4,5,10.5,2024-11
A-eb2fdc,DevTools,Enterprise,2024-05-22,,9353,missing features,0,23.8,5,10.5,2024-05
A-eb2fdc,DevTools,Basic,2024-06-13,,589,missing features,0,23.1,5,8.0,2024-06
A-eb2fdc,DevTools,Basic,2024-04-06,,589,missing features,0,25.3,5,12.0,2024-04
A-eb2fdc,DevTools,Pro,2024-05-31,2024-09-25,1617,missing features,1,3.8,5,9.8,2024-05
A-eb2fdc,DevTools,Enterprise,2024-11-07,,6169,missing features,0,18.2,5,8.5,2024-11
A-eb2fdc,DevTools,Pro,2024-02-24,,1519,missing features,0,26.7,5,8.3,2024-02
A-eb2fdc,DevTools,Pro,2024-11-14,,1519,missing features,0,18.0,5,9.5,2024-11
A-eb2fdc,DevTools,Basic,2024-12-19,,589,missing features,0,16.9,5,10.4,2024-12
A-eb2fdc,DevTools,Basic,2024-05-15,,817,missing features,0,24.0,5,10.7,2024-05
A-eb2fdc,DevTools,Enterprise,2024-07-07,,6169,missing features,0,22.3,5,14.5,2024-07
A-eb2fdc,DevTools,Pro,2024-05-25,,1519,missing features,0,23.7,5,11.4,2024-05
A-e1462e,FinTech,Pro,2023-07-27,,735,switched to competitor,0,33.6,2,8.8,2023-07
A-e1462e,FinTech,Pro,2023-07-27,,735,too expensive,0,33.6,2,8.8,2023-07
A-e1462e,FinTech,Basic,2023-07-23,,0,switched to competitor,0,33.8,2,9.8,2023-07
A-e1462e,FinTech,Basic,2023-07-23,,0,too expensive,0,33.8,2,9.8,2023-07
A-e1462e,FinTech,Enterprise,2023-04-03,,2985,switched to competitor,0,37.4,2,6.5,2023-04
A-e1462e,FinTech,Enterprise,2023-04-03,,2985,too expensive,0,37.4,2,6.5,2023-04
A-e1462e,FinTech,Basic,2024-11-20,,285,switched to competitor,0,17.8,2,11.3,2024-11
A-e1462e,FinTech,Basic,2024-11-20,,285,too expensive,0,17.8,2,11.3,2024-11
A-e1462e,FinTech,Enterprise,2023-12-01,,5771,switched to competitor,0,29.5,2,11.0,2023-12
A-e1462e,FinTech,Enterprise,2023-12-01,,5771,too expensive,0,29.5,2,11.0,2023-12
A-e1462e,FinTech,Enterprise,2024-10-06,,0,switched to competitor,0,19.3,2,9.2,2024-10
A-e1462e,FinTech,Enterprise,2024-10-06,,0,too expensive,0,19.3,2,9.2,2024-10
A-e1462e,FinTech,Pro,2024-07-07,,2254,switched to competitor,0,22.3,2,12.3,2024-07
A-e1462e,FinTech,Pro,2024-07-07,,2254,too expensive,0,22.3,2,12.3,2024-07
A-cab532,DevTools,Enterprise,2024-10-14,,2189,too expensive,0,19.0,1,12.0,2024-10
A-cab532,DevTools,Pro,2024-03-25,,539,too expensive,0,25.7,1,9.4,2024-03
A-cab532,DevTools,Basic,2024-05-21,,0,too expensive,0,23.8,1,10.2,2024-05
A-cab532,DevTools,Basic,2024-11-22,,912,too expensive,0,17.7,1,9.1,2024-11
A-cab532,DevTools,Pro,2024-07-23,,1127,too expensive,0,21.7,1,10.0,2024-07
A-cab532,DevTools,Pro,2024-05-12,,539,too expensive,0,24.1,1,9.4,2024-05
A-cab532,DevTools,Pro,2024-11-22,,1029,too expensive,0,17.7,1,9.2,2024-11
A-cab532,DevTools,Pro,2024-12-16,,1715,too expensive,0,17.0,1,9.8,2024-12
A-cab532,DevTools,Enterprise,2023-07-24,,2189,too expensive,0,33.7,1,8.3,2023-07
A-cab532,DevTools,Enterprise,2023-04-21,,2189,too expensive,0,36.8,1,11.8,2023-04
A-cab532,DevTools,Enterprise,2024-02-16,,0,too expensive,0,26.9,1,12.9,2024-02
A-cab532,DevTools,Pro,2023-11-03,2024-12-14,1519,too expensive,1,13.4,1,11.0,2023-11
A-cab532,DevTools,Pro,2024-07-07,,539,too expensive,0,22.3,1,8.5,2024-07
A-cab532,DevTools,Basic,2024-05-01,,627,too expensive,0,24.5,1,9.3,2024-05
A-cab532,DevTools,Enterprise,2023-05-27,,4975,too expensive,0,35.6,1,6.3,2023-05
A-9123ac,Cybersecurity,Basic,2024-05-27,,209,missing features,0,23.6,6,10.8,2024-05
A-9123ac,Cybersecurity,Basic,2024-05-27,,209,too expensive,0,23.6,6,10.8,2024-05
A-9123ac,Cybersecurity,Enterprise,2023-12-23,,8358,missing features,0,28.7,6,10.6,2023-12
A-9123ac,Cybersecurity,Enterprise,2023-12-23,,8358,too expensive,0,28.7,6,10.6,2023-12
A-9123ac,Cybersecurity,Basic,2023-10-25,,171,missing features,0,30.7,6,9.4,2023-10
A-9123ac,Cybersecurity,Basic,2023-10-25,,171,too expensive,0,30.7,6,9.4,2023-10
A-9123ac,Cybersecurity,Pro,2024-06-07,,441,missing features,0,23.3,6,10.4,2024-06
A-9123ac,Cybersecurity,Pro,2024-06-07,,441,too expensive,0,23.3,6,10.4,2024-06
A-9123ac,Cybersecurity,Enterprise,2024-05-10,,0,missing features,0,24.2,6,11.5,2024-05
A-9123ac,Cybersecurity,Enterprise,2024-05-10,,0,too expensive,0,24.2,6,11.5,2024-05
A-9123ac,Cybersecurity,Enterprise,2024-10-21,,3582,missing features,0,18.8,6,12.3,2024-10
A-9123ac,Cybersecurity,Enterprise,2024-10-21,,3582,too expensive,0,18.8,6,12.3,2024-10
A-9123ac,Cybersecurity,Enterprise,2024-10-19,,1990,missing features,0,18.9,6,9.5,2024-10
A-9123ac,Cybersecurity,Enterprise,2024-10-19,,1990,too expensive,0,18.9,6,9.5,2024-10
A-6e08f3,Cybersecurity,Pro,2024-07-20,,392,,0,21.8,2,10.0,2024-07
A-6e08f3,Cybersecurity,Basic,2024-12-27,,247,,0,16.6,2,12.0,2024-12
A-6e08f3,Cybersecurity,Enterprise,2024-12-24,,5572,,0,16.7,2,9.0,2024-12
A-6e08f3,Cybersecurity,Enterprise,2024-05-09,,3980,,0,24.2,2,9.2,2024-05
A-6e08f3,Cybersecurity,Pro,2024-08-11,,882,,0,21.1,2,9.8,2024-08
A-6e08f3,Cybersecurity,Basic,2024-07-14,,152,,0,22.0,2,12.5,2024-07
A-6e08f3,Cybersecurity,Enterprise,2024-02-22,,2189,,0,26.7,2,9.4,2024-02
A-6e08f3,Cybersecurity,Pro,2024-02-29,,0,,0,26.5,2,10.0,2024-02
A-6e08f3,Cybersecurity,Enterprise,2024-02-16,,4776,,0,26.9,2,9.7,2024-02
A-6e08f3,Cybersecurity,Enterprise,2023-07-25,,0,,0,33.7,2,9.4,2023-07
A-d922bf,HealthTech,Basic,2024-02-16,,0,too expensive,0,26.9,7,12.3,2024-02
A-d922bf,HealthTech,Enterprise,2024-09-01,2024-10-21,2985,too expensive,1,1.6,7,9.5,2024-09
A-d922bf,HealthTech,Enterprise,2024-12-10,,1791,too expensive,0,17.2,7,10.4,2024-12
A-d922bf,HealthTech,Enterprise,2024-08-12,,0,too expensive,0,21.1,7,8.7,2024-08
A-d922bf,HealthTech,Enterprise,2023-10-29,,5970,too expensive,0,30.6,7,11.0,2023-10
A-d922bf,HealthTech,Enterprise,2024-08-11,,0,too expensive,0,21.1,7,10.4,2024-08
A-d922bf,HealthTech,Enterprise,2023-11-21,,6368,too expensive,0,29.8,7,9.5,2023-11
A-8ed5dd,EdTech,Pro,2024-11-01,,245,,0,18.4,6,9.3,2024-11
A-8ed5dd,EdTech,Pro,2024-11-01,,245,switched to competitor,0,18.4,6,9.3,2024-11
A-8ed5dd,EdTech,Basic,2024-09-07,,437,,0,20.2,6,8.8,2024-09
A-8ed5dd,EdTech,Basic,2024-09-07,,437,switched to competitor,0,20.2,6,8.8,2024-09
A-8ed5dd,EdTech,Pro,2023-12-09,,2254,,0,29.2,6,9.5,2023-12
A-8ed5dd,EdTech,Pro,2023-12-09,,2254,switched to competitor,0,29.2,6,9.5,2023-12
A-8ed5dd,EdTech,Pro,2023-11-13,,245,,0,30.1,6,11.3,2023-11
A-8ed5dd,EdTech,Pro,2023-11-13,,245,switched to competitor,0,30.1,6,11.3,2023-11
A-8ed5dd,EdTech,Basic,2024-11-27,,285,,0,17.6,6,0.0,2024-11
A-8ed5dd,EdTech,Basic,2024-11-27,,285,switched to competitor,0,17.6,6,0.0,2024-11
A-8ed5dd,EdTech,Basic,2024-08-21,,95,,0,20.8,6,7.0,2024-08
A-8ed5dd,EdTech,Basic,2024-08-21,,95,switched to competitor,0,20.8,6,7.0,2024-08
A-8ed5dd,EdTech,Enterprise,2024-02-18,,5970,,0,26.9,6,13.0,2024-02
A-8ed5dd,EdTech,Enterprise,2024-02-18,,5970,switched to competitor,0,26.9,6,13.0,2024-02
A-8ed5dd,EdTech,Pro,2023-08-08,,245,,0,33.2,6,10.3,2023-08
A-8ed5dd,EdTech,Pro,2023-08-08,,245,switched to competitor,0,33.2,6,10.3,2023-08
A-8ed5dd,EdTech,Basic,2024-03-27,2024-10-08,95,,1,6.4,6,10.8,2024-03
A-8ed5dd,EdTech,Basic,2024-03-27,2024-10-08,95,switched to competitor,1,6.4,6,10.8,2024-03
A-8ed5dd,EdTech,Basic,2023-11-09,,95,,0,30.2,6,9.6,2023-11
A-8ed5dd,EdTech,Basic,2023-11-09,,95,switched to competitor,0,30.2,6,9.6,2023-11
A-8ed5dd,EdTech,Enterprise,2024-01-31,,995,,0,27.5,6,10.2,2024-01
A-8ed5dd,EdTech,Enterprise,2024-01-31,,995,switched to competitor,0,27.5,6,10.2,2024-01
A-8ed5dd,EdTech,Enterprise,2024-04-25,,995,,0,24.7,6,9.9,2024-04
A-8ed5dd,EdTech,Enterprise,2024-04-25,,995,switched to competitor,0,24.7,6,9.9,2024-04
A-7c6b6b,FinTech,Pro,2024-12-28,,1127,too expensive,0,16.6,5,7.8,2024-12
A-7c6b6b,FinTech,Pro,2024-12-25,,1372,too expensive,0,16.7,5,10.3,2024-12
A-7c6b6b,FinTech,Basic,2024-12-14,,114,too expensive,0,17.0,5,8.8,2024-12
A-7c6b6b,FinTech,Pro,2024-12-06,2024-12-26,1274,too expensive,1,0.7,5,7.8,2024-12
A-7c6b6b,FinTech,Pro,2024-12-16,2024-12-23,294,too expensive,1,0.2,5,8.3,2024-12
A-7c6b6b,FinTech,Pro,2024-12-10,,343,too expensive,0,17.2,5,10.0,2024-12
A-7c6b6b,FinTech,Pro,2024-12-21,,294,too expensive,0,16.8,5,8.3,2024-12
A-3c1a3f,DevTools,Enterprise,2024-09-30,,597,,0,19.5,4,10.7,2024-09
A-3c1a3f,DevTools,Pro,2024-10-07,,4018,,0,19.3,4,11.0,2024-10
A-3c1a3f,DevTools,Enterprise,2024-04-28,,398,,0,24.6,4,9.3,2024-04
A-3c1a3f,DevTools,Enterprise,2024-10-13,,199,,0,19.1,4,9.2,2024-10
A-3c1a3f,DevTools,Pro,2024-05-06,2024-11-25,931,,1,6.7,4,8.0,2024-05
A-3c1a3f,DevTools,Pro,2023-12-29,,0,,0,28.6,4,8.0,2023-12
A-3c1a3f,DevTools,Basic,2024-10-26,,133,,0,18.6,4,9.0,2024-10
A-3c1a3f,DevTools,Enterprise,2023-12-23,2024-04-12,2786,,1,3.6,4,10.5,2023-12
A-3c1a3f,DevTools,Basic,2023-08-31,,0,,0,32.5,4,8.2,2023-08
A-3c1a3f,DevTools,Basic,2023-12-18,,0,,0,28.9,4,12.8,2023-12
A-3c1a3f,DevTools,Basic,2024-03-25,,76,,0,25.7,4,10.4,2024-03
A-3c1a3f,DevTools,Enterprise,2023-12-28,,5771,,0,28.6,4,10.0,2023-12
A-b48f73,EdTech,Pro,2024-12-27,,3920,,0,16.6,3,8.6,2024-12
A-b48f73,EdTech,Enterprise,2024-12-13,,15920,,0,17.1,3,8.7,2024-12
A-b48f73,EdTech,Basic,2024-12-26,,1520,,0,16.6,3,10.5,2024-12
A-b48f73,EdTech,Basic,2024-11-15,,1520,,0,18.0,3,9.2,2024-11
A-b48f73,EdTech,Pro,2024-11-24,,3920,,0,17.7,3,9.4,2024-11
A-b48f73,EdTech,Basic,2024-11-23,,1520,,0,17.7,3,10.0,2024-11
A-b48f73,EdTech,Enterprise,2024-12-06,,0,,0,17.3,3,9.7,2024-12
A-76fa4d,HealthTech,Pro,2024-12-08,2024-12-28,0,too expensive,1,0.7,5,11.7,2024-12
A-76fa4d,HealthTech,Pro,2024-12-08,2024-12-28,0,too expensive,1,0.7,5,11.7,2024-12
A-76fa4d,HealthTech,Enterprise,2024-11-26,,13731,too expensive,0,17.6,5,12.3,2024-11
A-76fa4d,HealthTech,Enterprise,2024-11-26,,13731,too expensive,0,17.6,5,12.3,2024-11
A-76fa4d,HealthTech,Enterprise,2024-11-27,,13731,too expensive,0,17.6,5,9.0,2024-11
A-76fa4d,HealthTech,Enterprise,2024-11-27,,13731,too expensive,0,17.6,5,9.0,2024-11
A-76fa4d,HealthTech,Pro,2024-12-24,,3381,too expensive,0,16.7,5,7.7,2024-12
A-76fa4d,HealthTech,Pro,2024-12-24,,3381,too expensive,0,16.7,5,7.7,2024-12
A-76fa4d,HealthTech,Enterprise,2024-12-03,2024-12-31,13731,too expensive,1,0.9,5,13.0,2024-12
A-76fa4d,HealthTech,Enterprise,2024-12-03,2024-12-31,13731,too expensive,1,0.9,5,13.0,2024-12
A-76fa4d,HealthTech,Enterprise,2024-12-05,,13731,too expensive,0,17.3,5,9.2,2024-12
A-76fa4d,HealthTech,Enterprise,2024-12-05,,13731,too expensive,0,17.3,5,9.2,2024-12
A-76fa4d,HealthTech,Pro,2024-11-29,,3381,too expensive,0,17.5,5,8.6,2024-11
A-76fa4d,HealthTech,Pro,2024-11-29,,3381,too expensive,0,17.5,5,8.6,2024-11
A-b2af2e,Cybersecurity,Basic,2024-12-31,,1026,,0,16.5,2,11.0,2024-12
A-b2af2e,Cybersecurity,Enterprise,2024-10-14,,995,,0,19.0,2,10.3,2024-10
A-b2af2e,Cybersecurity,Pro,2024-08-27,,882,,0,20.6,2,8.9,2024-08
A-b2af2e,Cybersecurity,Basic,2024-08-26,,209,,0,20.6,2,8.5,2024-08
A-9bfc9f,DevTools,Pro,2024-07-11,,2597,,0,22.1,6,12.8,2024-07
A-9bfc9f,DevTools,Pro,2024-04-25,,0,,0,24.7,6,6.8,2024-04
A-9bfc9f,DevTools,Pro,2024-07-30,,2940,,0,21.5,6,10.3,2024-07
A-9bfc9f,DevTools,Pro,2023-09-19,2024-01-04,2597,,1,3.5,6,7.5,2023-09
A-9bfc9f,DevTools,Pro,2024-03-23,,2597,,0,25.8,6,12.7,2024-03
A-9bfc9f,DevTools,Pro,2024-03-15,,2597,,0,26.0,6,10.0,2024-03
A-9bfc9f,DevTools,Pro,2023-10-16,,0,,0,31.0,6,11.5,2023-10
A-9bfc9f,DevTools,Basic,2024-01-01,,1007,,0,28.5,6,11.0,2024-01
A-9bfc9f,DevTools,Basic,2024-03-14,,1007,,0,26.1,6,9.8,2024-03
A-4ae22a,EdTech,Pro,2024-08-20,,294,,0,20.8,3,10.7,2024-08
A-4ae22a,EdTech,Basic,2024-11-26,,114,,0,17.6,3,8.7,2024-11
A-4ae22a,EdTech,Basic,2024-12-23,,532,,0,16.7,3,9.5,2024-12
A-4ae22a,EdTech,Basic,2024-09-24,,532,,0,19.7,3,8.3,2024-09
A-4ae22a,EdTech,Enterprise,2024-07-24,,1194,,0,21.7,3,12.6,2024-07
A-4ae22a,EdTech,Enterprise,2024-05-28,2024-10-14,5572,,1,4.6,3,10.0,2024-05
A-4ae22a,EdTech,Enterprise,2024-10-17,,1194,,0,18.9,3,11.3,2024-10
A-fda07f,Cybersecurity,Pro,2024-09-14,,1666,missing features,0,20.0,5,9.7,2024-09
A-fda07f,Cybersecurity,Pro,2024-10-28,,0,missing features,0,18.6,5,9.8,2024-10
A-fda07f,Cybersecurity,Basic,2024-10-04,,152,missing features,0,19.4,5,11.0,2024-10
A-fda07f,Cybersecurity,Basic,2024-09-22,,133,missing features,0,19.7,5,11.0,2024-09
A-fda07f,Cybersecurity,Enterprise,2024-11-10,,13731,missing features,0,18.1,5,10.7,2024-11
A-fda07f,Cybersecurity,Enterprise,2024-10-01,,5373,missing features,0,19.5,5,10.5,2024-10
A-fda07f,Cybersecurity,Basic,2024-12-30,,266,missing features,0,16.5,5,11.1,2024-12
A-fda07f,Cybersecurity,Enterprise,2024-09-12,,3184,missing features,0,20.1,5,11.0,2024-09
A-fda07f,Cybersecurity,Enterprise,2024-10-10,,0,missing features,0,19.2,5,9.6,2024-10
A-fda07f,Cybersecurity,Pro,2024-11-28,,343,missing features,0,17.5,5,10.6,2024-11
A-fda07f,Cybersecurity,Enterprise,2024-08-24,,2786,missing features,0,20.7,5,10.5,2024-08
A-fda07f,Cybersecurity,Pro,2024-12-01,,784,missing features,0,17.4,5,10.1,2024-12
A-de24d5,DevTools,Basic,2024-11-17,,95,,0,17.9,7,9.7,2024-11
A-de24d5,DevTools,Enterprise,2024-11-19,,1393,,0,17.8,7,10.6,2024-11
A-de24d5,DevTools,Enterprise,2024-12-15,,2587,,0,17.0,7,10.4,2024-12
A-de24d5,DevTools,Enterprise,2024-12-19,,0,,0,16.9,7,9.0,2024-12
A-de24d5,DevTools,Pro,2024-11-06,,980,,0,18.3,7,9.8,2024-11
A-de24d5,DevTools,Basic,2024-12-26,,190,,0,16.6,7,12.5,2024-12
A-de24d5,DevTools,Pro,2024-12-09,2024-12-21,3773,,1,0.4,7,10.4,2024-12
A-de24d5,DevTools,Pro,2024-12-14,,0,,0,17.0,7,9.6,2024-12
A-de24d5,DevTools,Enterprise,2024-12-06,,995,,0,17.3,7,9.7,2024-12
A-de24d5,DevTools,Enterprise,2024-11-15,,3383,,0,18.0,7,11.0,2024-11
A-de24d5,DevTools,Pro,2024-12-28,,245,,0,16.6,7,8.3,2024-12
A-de24d5,DevTools,Enterprise,2024-11-18,,7363,,0,17.9,7,10.2,2024-11
A-de24d5,DevTools,Basic,2024-12-06,,323,,0,17.3,7,12.0,2024-12
A-977ca0,HealthTech,Enterprise,2024-04-08,,0,,0,25.2,3,9.2,2024-04
A-977ca0,HealthTech,Basic,2023-10-15,,209,,0,31.0,3,12.1,2023-10
A-977ca0,HealthTech,Pro,2024-08-02,,1715,,0,21.4,3,10.7,2024-08
A-977ca0,HealthTech,Basic,2024-07-03,,380,,0,22.4,3,9.9,2024-07
A-977ca0,HealthTech,Pro,2023-04-19,,833,,0,36.9,3,8.7,2023-04
A-977ca0,HealthTech,Basic,2023-03-20,,494,,0,37.9,3,12.2,2023-03
A-977ca0,HealthTech,Basic,2024-01-07,2024-06-06,114,,1,5.0,3,12.0,2024-01
A-977ca0,HealthTech,Basic,2024-02-02,,0,,0,27.4,3,12.0,2024-02
A-977ca0,HealthTech,Pro,2024-07-25,,1519,,0,21.7,3,8.3,2024-07
A-977ca0,HealthTech,Pro,2024-04-14,,0,,0,25.0,3,10.6,2024-04
A-977ca0,HealthTech,Pro,2024-11-24,2024-11-24,686,,1,0.0,3,7.2,2024-11
A-977ca0,HealthTech,Pro,2023-04-04,,4508,,0,37.4,3,12.3,2023-04
A-977ca0,HealthTech,Enterprise,2023-08-18,,18109,,0,32.9,3,12.0,2023-08
A-977ca0,HealthTech,Enterprise,2023-02-20,,1194,,0,38.8,3,10.5,2023-02
A-977ca0,HealthTech,Pro,2024-03-19,,294,,0,25.9,3,10.3,2024-03
A-977ca0,HealthTech,Pro,2023-06-10,,0,,0,35.2,3,13.2,2023-06
A-ab438f,Cybersecurity,Enterprise,2024-12-05,,2587,,0,17.3,2,10.0,2024-12
A-ab438f,Cybersecurity,Pro,2024-12-11,2024-12-15,637,,1,0.1,2,9.6,2024-12
A-ab438f,Cybersecurity,Enterprise,2024-11-28,,2587,,0,17.5,2,9.8,2024-11
A-ab438f,Cybersecurity,Enterprise,2024-10-23,,5970,,0,18.7,2,10.7,2024-10
A-ab438f,Cybersecurity,Enterprise,2024-11-26,2024-12-31,4577,,1,1.1,2,12.5,2024-11
A-ab438f,Cybersecurity,Basic,2024-10-18,,0,,0,18.9,2,8.6,2024-10
A-ab438f,Cybersecurity,Pro,2024-12-27,,0,,0,16.6,2,12.3,2024-12
A-ab438f,Cybersecurity,Pro,2024-10-20,2024-12-18,0,,1,1.9,2,10.5,2024-10
A-e89151,FinTech,Enterprise,2024-04-01,,1990,,0,25.5,2,9.6,2024-04
A-e89151,FinTech,Basic,2024-05-23,,152,,0,23.8,2,12.5,2024-05
A-e89151,FinTech,Pro,2024-04-20,,1176,,0,24.8,2,10.3,2024-04
